Sequence	Cluster	Representative	Copies
culex_pipiens_pallens_NW_024109043.1:277988-299706	163	True	1
culex_pipiens_pallens_NW_024109077.1:813205-834923	164	True	1
culex_pipiens_pallens_NW_024109334.1:351915-373633	165	True	1
odontomachus_brunneus_NW_022639642.1:93943-115655	166	True	1
rhopalosiphum_maidis_NC_040877.1:92857576-92879288	167	True	1
cyphomyrmex_costatus_NW_017275315.1:1115609-1137318	168	True	1
rhopalosiphum_maidis_NC_040879.1:68769958-68791658	169	True	1
solenopsis_invicta_NC_052671.1:15796218-15817918	170	True	1
odontomachus_brunneus_NW_022639662.1:186094-207791	171	True	1
trachymyrmex_cornetzi_NW_017297008.1:7680-29368	176	True	1
harpegnathos_saltator_NW_020229917.1:686740-708425	177	True	1
rhopalosiphum_maidis_NC_040879.1:12076943-12098607	178	True	1
cyphomyrmex_costatus_NW_017280585.1:2668-24323	179	True	1
solenopsis_invicta_NC_052668.1:5051407-5073053	180	True	1
odontomachus_brunneus_NW_022639624.1:664321-685964	181	True	1
solenopsis_invicta_NC_052669.1:17832911-17854548	182	True	1
solenopsis_invicta_NC_052669.1:16573341-16594969	183	True	1
solenopsis_invicta_NC_052664.1:3011431-3033056	184	True	1
rhopalosiphum_maidis_NC_040878.1:35055120-35076742	185	True	1
rhopalosiphum_maidis_NC_040880.1:38535855-38557477	186	True	1
harpegnathos_saltator_NW_020230626.1:5441-27057	187	True	1
solenopsis_invicta_NC_052671.1:24306723-24328336	188	True	1
solenopsis_invicta_NW_024105255.1:31777-53384	189	True	1
solenopsis_invicta_NC_052671.1:17507042-17528643	190	True	1
odontomachus_brunneus_NW_022639561.1:1184553-1206145	191	True	1
solenopsis_invicta_NC_052665.1:102260-123849	192	True	1
diachasma_alloeum_NW_021680700.1:29016-50596	193	True	1
diachasma_alloeum_NW_021681066.1:9759-31339	194	True	1
diachasma_alloeum_NW_021680380.1:312721-334298	195	True	1
diachasma_alloeum_NW_021680380.1:322284-343861	196	True	1
diachasma_alloeum_NW_021680383.1:305850-327427	197	True	1
diachasma_alloeum_NW_021680423.1:83560-105137	198	True	1
diachasma_alloeum_NW_021680662.1:193109-214686	199	True	1
diachasma_alloeum_NW_021680731.1:81482-103059	200	True	1
diachasma_alloeum_NW_021680762.1:81450-103027	201	True	1
diachasma_alloeum_NW_021680791.1:186185-207762	202	True	1
diachasma_alloeum_NW_021680988.1:72166-93743	203	True	1
diachasma_alloeum_NW_021681065.1:105293-126870	204	True	1
habropoda_laboriosa_NW_017100542.1:117724-139301	205	True	1
diachasma_alloeum_NW_021680456.1:643118-664692	206	True	1
diachasma_alloeum_NW_021680643.1:102434-124008	207	True	1
diachasma_alloeum_NW_021680456.1:182768-204339	209	True	1
diachasma_alloeum_NW_021680450.1:33212-54780	210	True	1
diachasma_alloeum_NW_021680662.1:34350-55918	211	True	1
diachasma_alloeum_NW_021681230.1:25563-47131	212	True	1
solenopsis_invicta_NC_052675.1:4229908-4251476	213	True	1
vespa_mandarinia_NW_023396016.1:67240-88808	215	True	1
odontomachus_brunneus_NW_022639555.1:52774-74339	216	True	1
vespa_mandarinia_NW_023395973.1:170490-192052	223	True	1
vespa_mandarinia_NW_023396000.1:53508-75070	224	True	1
vespa_mandarinia_NW_023396039.1:37914-59476	226	True	1
vespa_mandarinia_NW_023396044.1:27658-49220	227	True	1
vespa_mandarinia_NW_023396044.1:61731-83293	228	True	1
solenopsis_invicta_NC_052677.1:7471997-7493556	229	True	1
odontomachus_brunneus_NW_022639498.1:1995746-2017302	230	True	1
vespa_mandarinia_NW_023395902.1:16746-38302	231	True	1
odontomachus_brunneus_NW_022639675.1:439560-461110	232	True	1
harpegnathos_saltator_NW_020229899.1:222601-244148	233	True	1
ooceraea_biroi_NC_039517.1:12981705-13003237	234	True	1
aphis_glycines_VYZN01003027.1:13334-34851	236	True	1
harpegnathos_saltator_NW_020230166.1:255575-277092	237	True	1
aphis_glycines_VYZN01000008.1:2582231-2603742	238	True	1
trichogramma_brassicae_CADCXV010000792.1:22416-43924	239	True	1
trichogramma_brassicae_CADCXV010001198.1:50734-72242	241	True	1
trachymyrmex_septentrionalis_NW_017304522.1:85803-107308	242	True	1
harpegnathos_saltator_NW_020230493.1:49006-70502	243	True	1
harpegnathos_saltator_NW_020230423.1:94422-115906	245	True	1
diachasma_alloeum_NW_021680458.1:137869-159344	246	True	1
ooceraea_biroi_NC_039507.1:12274875-12296350	247	True	1
ooceraea_biroi_NC_039507.1:11447594-11469066	248	True	1
diachasma_alloeum_NW_021680886.1:56031-77500	249	True	1
trachymyrmex_septentrionalis_NW_017305061.1:36176-57645	250	True	1
harpegnathos_saltator_NW_020229946.1:1138074-1159537	251	True	1
harpegnathos_saltator_NW_020230058.1:277475-298935	253	True	1
ooceraea_biroi_NC_039508.1:8291222-8312682	257	True	1
harpegnathos_saltator_NW_020230582.1:867030-888487	259	True	1
trachymyrmex_cornetzi_NW_017300318.1:80131-101582	261	True	1
diachasma_alloeum_NW_021681033.1:71537-92979	262	True	1
bombus_vancouverensis_nearcticus_NW_022882673.1:49046-70479	266	True	1
trachymyrmex_cornetzi_NW_017295680.1:14241-35668	267	True	1
diachasma_alloeum_NW_021680578.1:94019-115440	268	True	1
harpegnathos_saltator_NW_020230493.1:381240-402655	269	True	1
acyrthosiphon_pisum_NC_042495.1:29900340-29921752	270	True	1
ooceraea_biroi_NC_039514.1:5378634-5400040	271	True	1
ooceraea_biroi_NC_039514.1:5395961-5417367	272	True	1
nasonia_vitripennis_NW_022279613.1:423011-444411	273	True	1
acyrthosiphon_pisum_NC_042495.1:22174253-22195647	275	True	1
diachasma_alloeum_NW_021680444.1:258578-279972	276	True	1
diachasma_alloeum_NW_021680458.1:244519-265904	277	True	1
harpegnathos_saltator_NW_020230098.1:75562-96947	278	True	1
bombus_vancouverensis_nearcticus_NW_022881947.1:9749-31125	279	True	1
ooceraea_biroi_NC_039515.1:9649975-9671333	281	True	1
cyphomyrmex_costatus_NW_017275173.1:8147-29499	282	True	1
harpegnathos_saltator_NW_020230053.1:19406-40743	283	True	1
harpegnathos_saltator_NW_020230243.1:163997-185334	284	True	1
diachasma_alloeum_NW_021680801.1:102450-123784	285	True	1
diachasma_alloeum_NW_021680810.1:112795-134129	286	True	1
trachymyrmex_septentrionalis_NW_017304482.1:1032631-1053950	287	True	1
harpegnathos_saltator_NW_020229991.1:196514-217824	288	True	1
ooceraea_biroi_NC_039510.1:7834312-7855610	290	True	1
diachasma_alloeum_NW_021680489.1:404308-425594	291	True	1
trachymyrmex_cornetzi_NW_017298523.1:40052-61338	292	True	1
vespa_mandarinia_NW_023395912.1:486973-508259	293	True	1
odontomachus_brunneus_NW_022639555.1:739702-760982	294	True	1
eufriesea_mexicana_NW_016907970.1:271392-292669	295	True	1
anopheles_stephensi_NC_050201.1:16377136-16398407	296	True	1
eufriesea_mexicana_NW_016914852.1:8188-29459	297	True	1
nasonia_vitripennis_NW_022279630.1:550931-572202	298	True	1
eufriesea_mexicana_NW_016922283.1:1589513-1610781	299	True	1
trachymyrmex_cornetzi_NW_017295807.1:55902-77170	300	True	1
trachymyrmex_cornetzi_NW_017298683.1:63360-84628	301	True	1
trachymyrmex_cornetzi_NW_017300325.1:3967-25235	302	True	1
nasonia_vitripennis_NW_022279636.1:85436-106701	303	True	1
nasonia_vitripennis_NW_022279639.1:1954181-1975446	304	True	1
nasonia_vitripennis_NW_022279652.1:1046253-1067518	305	True	1
rhopalosiphum_maidis_NC_040879.1:72475153-72496418	306	True	1
nasonia_vitripennis_NW_022279608.1:223060-244319	307	True	1
bombus_vancouverensis_nearcticus_NW_022882160.1:24381-45637	308	True	1
nasonia_vitripennis_NW_022279610.1:2091634-2112887	309	True	1
trachymyrmex_septentrionalis_NW_017304472.1:365890-387143	310	True	1
nasonia_vitripennis_NW_022279608.1:3186817-3208064	311	True	1
nasonia_vitripennis_NW_022279661.1:166949-188196	312	True	1
nasonia_vitripennis_NW_022279684.1:43770-65017	313	True	1
nasonia_vitripennis_NC_045760.1:29070475-29091716	314	True	1
ooceraea_biroi_NC_039506.1:11348881-11370119	315	True	1
nasonia_vitripennis_NC_045757.1:5910918-5932150	316	True	1
ooceraea_biroi_NC_039519.1:1822259-1843491	317	True	1
ooceraea_biroi_NW_020825094.1:1-21228	318	True	1
ooceraea_biroi_NC_039512.1:13381039-13402265	319	True	1
rhopalosiphum_maidis_NC_040879.1:60708057-60729283	320	True	1
nasonia_vitripennis_NW_022279638.1:2080894-2102117	321	True	1
nasonia_vitripennis_NW_022279643.1:957368-978582	322	True	1
eufriesea_mexicana_NW_016908258.1:98346-119551	323	True	1
nasonia_vitripennis_NW_022279605.1:284908-306113	324	True	1
nasonia_vitripennis_NW_022279665.1:97411-118616	325	True	1
nasonia_vitripennis_NW_022279591.1:4011282-4032484	326	True	1
nasonia_vitripennis_NW_022279599.1:38911-60110	327	True	1
nasonia_vitripennis_NW_022279605.1:1071613-1092812	328	True	1
nasonia_vitripennis_NW_022279643.1:2955304-2976500	329	True	1
solenopsis_invicta_NC_052668.1:28482480-28503674	330	True	1
nasonia_vitripennis_NW_022279660.1:196426-217619	331	True	1
eufriesea_mexicana_NW_016909960.1:387551-408741	332	True	1
solenopsis_invicta_NC_052671.1:19916090-19937280	333	True	1
nasonia_vitripennis_NC_045758.1:18185757-18206944	334	True	1
nasonia_vitripennis_NW_022279685.1:79223-100410	335	True	1
ooceraea_biroi_NC_039509.1:7582967-7604154	336	True	1
ooceraea_biroi_NW_020825080.1:11149-32336	337	True	1
diachasma_alloeum_NW_021680939.1:1-21180	338	True	1
trachymyrmex_cornetzi_NW_017299849.1:2372-23547	339	True	1
nasonia_vitripennis_NW_022279591.1:4998683-5019855	340	True	1
nasonia_vitripennis_NW_022279608.1:2229318-2250487	341	True	1
nasonia_vitripennis_NW_022279610.1:2292842-2314008	342	True	1
nasonia_vitripennis_NW_022279625.1:812064-833230	343	True	1
culex_pipiens_pallens_NW_024109766.1:135893-157053	344	True	1
nasonia_vitripennis_NW_022279588.1:2525574-2546731	345	True	1
nasonia_vitripennis_NW_022279601.1:324881-346035	346	True	1
nasonia_vitripennis_NW_022279626.1:3104615-3125766	347	True	1
habropoda_laboriosa_NW_017100133.1:34843-55991	348	True	1
acromyrmex_echinatior_NW_011627030.1:469725-490867	349	True	1
nasonia_vitripennis_NC_045759.1:11224929-11246071	350	True	1
nasonia_vitripennis_NW_022279644.1:348229-369371	351	True	1
ooceraea_biroi_NC_039515.1:798936-820069	352	True	1
acromyrmex_echinatior_NW_011627112.1:209919-231037	353	True	1
monomorium_pharaonis_NC_050467.1:36550230-36571345	354	True	1
nasonia_vitripennis_NW_022279643.1:644771-665886	356	True	1
monomorium_pharaonis_NC_050467.1:36657895-36679007	357	True	1
nasonia_vitripennis_NW_022279655.1:658175-679284	358	True	1
monomorium_pharaonis_NW_023415829.1:35357-56442	359	True	1
ooceraea_biroi_NC_039506.1:11837949-11859034	360	True	1
solenopsis_invicta_NC_052671.1:24187127-24208188	361	True	1
solenopsis_invicta_NC_052674.1:15398921-15419967	362	True	1
acromyrmex_echinatior_NW_011627320.1:236047-257090	363	True	1
cyphomyrmex_costatus_NW_017279671.1:8758-29798	364	True	1
ooceraea_biroi_NC_039514.1:5269297-5290325	365	True	1
ooceraea_biroi_NW_020825120.1:12135-33163	366	True	1
ooceraea_biroi_NW_020825124.1:384-21412	367	True	1
ooceraea_biroi_NC_039510.1:7940589-7961587	368	True	1
acromyrmex_echinatior_NW_011627401.1:58551-79537	369	True	1
trachymyrmex_zeteki_NW_017257447.1:26906-47880	370	True	1
cyphomyrmex_costatus_NW_017276947.1:1-20972	371	True	1
aphis_craccivora_VUJU01003749.1:1-20969	372	True	1
acromyrmex_echinatior_NW_011627123.1:3723-24682	373	True	1
acromyrmex_echinatior_NW_011627221.1:23513-44472	374	True	1
monomorium_pharaonis_NC_050471.1:17680608-17701567	375	True	1
camponotus_floridanus_NW_020229468.1:1435-22391	376	True	1
tribolium_castaneum_NC_007422.5:15378547-15399497	377	True	1
trichogramma_brassicae_CADCXV010000358.1:369305-390255	378	True	1
acromyrmex_echinatior_NW_011627053.1:53271-74203	379	True	1
habropoda_laboriosa_NW_017100159.1:434174-455103	380	True	1
habropoda_laboriosa_NW_017100283.1:25130-46059	381	True	1
camponotus_floridanus_NW_020229542.1:10184-31110	382	True	1
camponotus_floridanus_NW_020229252.1:396893-417804	383	True	1
camponotus_floridanus_NW_020229320.1:237088-257999	385	True	1
camponotus_floridanus_NW_020229332.1:95791-116702	386	True	1
camponotus_floridanus_NW_020229332.1:101402-122313	387	True	1
camponotus_floridanus_NW_020229362.1:110568-131479	388	True	1
camponotus_floridanus_NW_020229409.1:22949-43860	390	True	1
camponotus_floridanus_NW_020229495.1:38502-59413	391	True	1
camponotus_floridanus_NW_020229499.1:6828-27739	392	True	1
camponotus_floridanus_NW_020229517.1:10660-31571	393	True	1
camponotus_floridanus_NW_020229642.1:9833-30744	394	True	1
camponotus_floridanus_NW_020229252.1:317397-338302	395	True	1
camponotus_floridanus_NW_020229320.1:218591-239496	396	True	1
camponotus_floridanus_NW_020229320.1:227848-248753	397	True	1
camponotus_floridanus_NW_020229383.1:99533-120438	399	True	1
camponotus_floridanus_NW_020229383.1:29927-50832	400	True	1
camponotus_floridanus_NW_020229383.1:79656-100561	401	True	1
camponotus_floridanus_NW_020229451.1:57990-78895	402	True	1
camponotus_floridanus_NW_020229461.1:46269-67174	403	True	1
camponotus_floridanus_NW_020229474.1:40818-61723	405	True	1
camponotus_floridanus_NW_020229489.1:25081-45986	406	True	1
camponotus_floridanus_NW_020229489.1:45107-66012	407	True	1
camponotus_floridanus_NW_020229495.1:8771-29676	408	True	1
camponotus_floridanus_NW_020229507.1:10799-31704	409	True	1
camponotus_floridanus_NW_020229527.1:31770-52675	411	True	1
camponotus_floridanus_NW_020229537.1:19123-40028	412	True	1
camponotus_floridanus_NW_020229546.1:19308-40213	413	True	1
camponotus_floridanus_NW_020229558.1:14216-35121	414	True	1
camponotus_floridanus_NW_020229588.1:1499-22404	415	True	1
camponotus_floridanus_NW_020229605.1:12569-33474	416	True	1
camponotus_floridanus_NW_020229645.1:253-21158	418	True	1
camponotus_floridanus_NW_020229651.1:1713-22618	419	True	1
camponotus_floridanus_NW_020229651.1:6497-27402	420	True	1
camponotus_floridanus_NW_020229716.1:3908-24813	421	True	1
camponotus_floridanus_NW_020229290.1:322260-343162	422	True	1
camponotus_floridanus_NW_020229429.1:106975-127877	423	True	1
camponotus_floridanus_NW_020229222.1:647273-668172	424	True	1
camponotus_floridanus_NW_020229231.1:448380-469279	425	True	1
camponotus_floridanus_NW_020229269.1:357946-378845	426	True	1
camponotus_floridanus_NW_020229618.1:2018-22917	427	True	1
cephus_cinctus_NW_014334081.1:7375-28274	428	True	1
camponotus_floridanus_NW_020229251.1:512233-533129	429	True	1
camponotus_floridanus_NW_020229254.1:115719-136612	430	True	1
camponotus_floridanus_NW_020229617.1:5069-25962	431	True	1
ooceraea_biroi_NC_039508.1:9269104-9289988	432	True	1
camponotus_floridanus_NW_020229581.1:1925576-1946442	433	True	1
camponotus_floridanus_NW_020229332.1:14756-35616	435	True	1
camponotus_floridanus_NW_020229332.1:67581-88441	436	True	1
camponotus_floridanus_NW_020229343.1:26825-47685	437	True	1
camponotus_floridanus_NW_020229349.1:103302-124162	439	True	1
camponotus_floridanus_NW_020229391.1:149718-170578	440	True	1
camponotus_floridanus_NW_020229409.1:4420-25280	441	True	1
camponotus_floridanus_NW_020229426.1:10776-31636	442	True	1
camponotus_floridanus_NW_020229451.1:18954-39814	443	True	1
camponotus_floridanus_NW_020229663.1:4695-25555	444	True	1
bombus_bifarius_NW_022884599.1:75231-96088	446	True	1
bombus_bifarius_NW_022885365.1:19196-40053	447	True	1
bombus_bifarius_NW_022885454.1:4926-25783	448	True	1
camponotus_floridanus_NW_020229517.1:23470-44309	459	True	1
cyphomyrmex_costatus_NW_017277720.1:79783-100622	460	True	1
trichogramma_brassicae_CADCXV010001107.1:46316-67155	461	True	1
ooceraea_biroi_NC_039509.1:8557547-8578365	462	True	1
camponotus_floridanus_NW_020229290.1:29976-50791	463	True	1
camponotus_floridanus_NW_020229304.1:113108-133923	464	True	1
cyphomyrmex_costatus_NW_017280214.1:140654-161463	465	True	1
camponotus_floridanus_NW_020229490.1:137965-158750	466	True	1
camponotus_floridanus_NW_020229275.1:7923-28705	467	True	1
cyphomyrmex_costatus_NW_017277232.1:96879-117661	468	True	1
camponotus_floridanus_NW_020229357.1:181227-202006	469	True	1
camponotus_floridanus_NW_020229378.1:148326-169102	470	True	1
ooceraea_biroi_NC_039515.1:9641391-9662161	471	True	1
trichogramma_brassicae_CADCXV010000929.1:28961-49731	472	True	1
odontomachus_brunneus_NW_022639618.1:49485-70249	473	True	1
osmia_lignaria_NW_023009300.1:20015-40767	474	True	1
osmia_lignaria_NW_023009332.1:92768-113520	475	True	1
tribolium_castaneum_NW_015451657.1:19368-40111	476	True	1
harpegnathos_saltator_NW_020230016.1:128343-149071	478	True	1
harpegnathos_saltator_NW_020230163.1:76064-96792	479	True	1
harpegnathos_saltator_NW_020230316.1:614844-635572	480	True	1
harpegnathos_saltator_NW_020230585.1:78731-99459	481	True	1
monomorium_pharaonis_NW_023415798.1:1-20727	482	True	1
harpegnathos_saltator_NW_020230194.1:208097-228822	483	True	1
harpegnathos_saltator_NW_020230195.1:63438-84163	484	True	1
harpegnathos_saltator_NW_020230415.1:1410245-1430970	486	True	1
bombus_bifarius_NW_022884641.1:271486-292208	487	True	1
harpegnathos_saltator_NW_020229948.1:665805-686527	488	True	1
harpegnathos_saltator_NW_020230596.1:31975-52697	490	True	1
osmia_lignaria_NW_023009253.1:8479733-8500455	491	True	1
osmia_lignaria_NW_023009276.1:422649-443371	492	True	1
osmia_lignaria_NW_023009287.1:448580-469302	493	True	1
osmia_lignaria_NW_023009290.1:450903-471625	494	True	1
osmia_lignaria_NW_023009298.1:209391-230113	495	True	1
osmia_lignaria_NW_023009301.1:47531-68253	496	True	1
osmia_lignaria_NW_023009302.1:121618-142340	497	True	1
osmia_lignaria_NW_023009314.1:117871-138593	499	True	1
trichogramma_brassicae_CADCXV010001107.1:66596-87318	501	True	1
odontomachus_brunneus_NW_022639482.1:1116541-1137257	502	True	1
osmia_lignaria_NW_023009330.1:3995-24693	503	True	1
harpegnathos_saltator_NW_020230068.1:196414-217097	504	True	1
osmia_lignaria_NW_023009291.1:400425-421081	506	True	1
odontomachus_brunneus_NW_022639669.1:72066-92686	507	True	1
harpegnathos_saltator_NW_020229937.1:6079-26693	508	True	1
odontomachus_brunneus_NW_022639661.1:277997-298596	511	True	1
odontomachus_brunneus_NW_022639673.1:378199-398798	512	True	1
bombus_vancouverensis_nearcticus_NW_022882367.1:14520-35092	513	True	1
cinara_cedri_CABPRJ010000965.1:915816-936385	514	True	1
odontomachus_brunneus_NW_022639505.1:295997-316533	516	True	1
monomorium_pharaonis_NC_050476.1:9341906-9362439	517	True	1
odontomachus_brunneus_NW_022639536.1:1466609-1487139	518	True	1
trichogramma_brassicae_CADCXV010000945.1:13940-34461	519	True	1
cinara_cedri_CABPRJ010001454.1:5168-25686	520	True	1
monomorium_pharaonis_NC_050474.1:14832849-14853358	521	True	1
cinara_cedri_CABPRJ010000949.1:2594386-2614880	522	True	1
odontomachus_brunneus_NW_022639566.1:404389-424883	523	True	1
ooceraea_biroi_NW_020825074.1:18532-39013	524	True	1
cinara_cedri_CABPRJ010001900.1:67196-87657	525	True	1
camponotus_floridanus_NW_020229634.1:17966-38324	526	True	1
diachasma_alloeum_NW_021680470.1:1-20251	527	True	1
harpegnathos_saltator_NW_020230461.1:1-20167	528	True	1
harpegnathos_saltator_NW_020230394.1:25562-45620	530	True	1
nasonia_vitripennis_NW_022279625.1:1-19981	531	True	1
camponotus_floridanus_NW_020229611.1:53830-73755	532	True	1
leptinotarsa_decemlineata_NW_019291774.1:52358-72249	533	True	1
acromyrmex_echinatior_NW_011627589.1:1-19477	536	True	1
harpegnathos_saltator_NW_020229932.1:1-19446	537	True	1
camponotus_floridanus_NW_020229535.1:1-19411	538	True	1
nasonia_vitripennis_NW_022279846.1:17935-37341	539	True	1
camponotus_floridanus_NW_020229431.1:1-19267	541	True	1
ooceraea_biroi_NW_020825080.1:21776-40906	543	True	1
odontomachus_brunneus_NW_022639624.1:728147-747103	545	True	1
bombus_vancouverensis_nearcticus_NW_022882772.1:32113-51031	546	True	1
bombus_vancouverensis_nearcticus_NW_022882235.1:227-19056	548	True	1
trachymyrmex_cornetzi_NW_017296913.1:1-18721	549	True	1
bombus_vancouverensis_nearcticus_NW_022882237.1:1-18716	550	True	1
harpegnathos_saltator_NW_020230066.1:73054-91720	552	True	1
bombus_vancouverensis_nearcticus_NW_022881837.1:2409838-2428486	553	True	1
harpegnathos_saltator_NW_020230121.1:7936-26579	554	True	1
bombus_vancouverensis_nearcticus_NW_022882574.1:1-18559	555	True	1
bombus_bifarius_NW_022885405.1:1-18469	556	True	1
bombus_bifarius_NW_022885338.1:5300-23745	557	True	1
odontomachus_brunneus_NW_022639518.1:1-18356	558	True	1
trachymyrmex_cornetzi_NW_017299818.1:65641-83881	559	True	1
harpegnathos_saltator_NW_020230224.1:9-18143	560	True	1
camponotus_floridanus_NW_020229650.1:16909-35015	561	True	1
trachymyrmex_cornetzi_NW_017299954.1:30849-48919	562	True	1
odontomachus_brunneus_NW_022639654.1:551466-569495	563	True	1
bombus_bifarius_NW_022884655.1:1-17956	564	True	1
trachymyrmex_zeteki_NW_017257259.1:27709-45645	565	True	1
camponotus_floridanus_NW_020229568.1:1-17890	566	True	1
solenopsis_invicta_NW_024105292.1:28425-46047	569	True	1
trachymyrmex_septentrionalis_NW_017305562.1:1-17599	570	True	1
ooceraea_biroi_NW_020825129.1:1-17597	571	True	1
bombus_bifarius_NW_022885483.1:3823-21189	572	True	1
trichogramma_brassicae_CADCXV010001206.1:1-17307	573	True	1
bombus_vancouverensis_nearcticus_NW_022882248.1:1-17189	575	True	1
camponotus_floridanus_NW_020229629.1:23647-40708	576	True	1
bemisia_tabaci_NW_017557114.1:1-16994	577	True	1
acyrthosiphon_pisum_NW_021771402.1:1-16965	578	True	1
diachasma_alloeum_NW_021681288.1:9324-26281	579	True	1
trachymyrmex_zeteki_NW_017257566.1:49152-66061	580	True	1
diachasma_alloeum_NW_021681102.1:1-16891	581	True	1
trichogramma_brassicae_CADCXV010001009.1:26117-42915	583	True	1
tribolium_castaneum_NW_015451025.1:1-16782	584	True	1
harpegnathos_saltator_NW_020230229.1:170048-186793	585	True	1
trachymyrmex_zeteki_NW_017257775.1:48631-65369	586	True	1
harpegnathos_saltator_NW_020230075.1:88500-105200	587	True	1
myzus_persicae_NW_019101187.1:48-16671	588	True	1
trachymyrmex_zeteki_NW_017255991.1:1-16608	589	True	1
trichogramma_brassicae_CADCXV010000331.1:1-16576	590	True	1
trichogramma_brassicae_CADCXV010000558.1:1-16517	591	True	1
harpegnathos_saltator_NW_020230234.1:1-16464	592	True	1
bombus_vancouverensis_nearcticus_NW_022881884.1:207030-223380	593	True	1
ooceraea_biroi_NW_020825081.1:1-16336	594	True	1
camponotus_floridanus_NW_020229676.1:1-16224	595	True	1
bombus_vancouverensis_nearcticus_NW_022882902.1:1-16141	596	True	1
bombus_bifarius_NW_022885224.1:1-15979	598	True	1
camponotus_floridanus_NW_020229616.1:27966-43883	600	True	1
trachymyrmex_septentrionalis_NW_017305485.1:1-15843	601	True	1
trichomalopsis_sarcophagae_NNAY01003203.1:1048-16722	603	True	1
culex_pipiens_pallens_NW_024109674.1:1-15641	604	True	1
bombus_bifarius_NW_022884564.1:7354-22960	605	True	1
anopheles_stephensi_NW_023405001.1:1-15558	606	True	1
cyphomyrmex_costatus_NW_017279343.1:2274-17755	607	True	1
trichogramma_brassicae_CADCXV010000691.1:1-15425	608	True	1
harpegnathos_saltator_NW_020230500.1:27083-42440	609	True	1
harpegnathos_saltator_NW_020230119.1:1-15320	610	True	1
harpegnathos_saltator_NW_020230125.1:1-15299	611	True	1
trichomalopsis_sarcophagae_NNAY01001849.1:25087-40316	612	True	1
habropoda_laboriosa_NW_017100158.1:335788-350905	614	True	1
ooceraea_biroi_NW_020825138.1:1-15075	616	True	1
trichomalopsis_sarcophagae_NNAY01002154.1:9892-24905	617	True	1
camponotus_floridanus_NW_020229474.1:1-15002	618	True	1
cephus_cinctus_NW_014333275.1:1-14869	619	True	1
solenopsis_invicta_NW_024105314.1:1-14859	620	True	1
trichogramma_brassicae_CADCXV010001282.1:4977-19834	621	True	1
bombus_vancouverensis_nearcticus_NW_022881977.1:1-14772	622	True	1
cephus_cinctus_NW_014332819.1:1-14740	623	True	1
cyphomyrmex_costatus_NW_017276801.1:1-14728	624	True	1
bombus_bifarius_NW_022885409.1:784-15474	625	True	1
bombus_vancouverensis_nearcticus_NW_022882577.1:1-14686	626	True	1
odontomachus_brunneus_NW_022639595.1:1-14665	628	True	1
bombus_bifarius_NW_022884582.1:1-14523	629	True	1
trachymyrmex_zeteki_NW_017257583.1:18326-32821	630	True	1
cephus_cinctus_NW_014333170.1:1-14351	633	True	1
harpegnathos_saltator_NW_020230212.1:137266-151580	634	True	1
camponotus_floridanus_NW_020229537.1:1-14291	635	True	1
lasius_niger_LBMM01004455.1:1-14290	636	True	1
ooceraea_biroi_NW_020825140.1:182-14448	637	True	1
harpegnathos_saltator_NW_020229876.1:1-14226	639	True	1
diachasma_alloeum_NW_021680394.1:389647-403825	640	True	1
bombus_bifarius_NW_022885512.1:2706-16794	641	True	1
trichogramma_brassicae_CADCXV010001064.1:1-14028	642	True	1
harpegnathos_saltator_NW_020230643.1:1-13992	643	True	1
odontomachus_brunneus_NW_022639482.1:1-13882	644	True	1
harpegnathos_saltator_NW_020230399.1:1-13877	645	True	1
solenopsis_invicta_NW_024105278.1:1-13651	646	True	1
camponotus_floridanus_NW_020229691.1:1-13611	647	True	1
trachymyrmex_cornetzi_NW_017296947.1:1-13602	648	True	1
bombus_bifarius_NW_022884861.1:1-13586	649	True	1
habropoda_laboriosa_NW_017100814.1:103119-116698	650	True	1
ooceraea_biroi_NW_020825107.1:1-13575	651	True	1
bombus_bifarius_NW_022885401.1:6287-19742	652	True	1
cyphomyrmex_costatus_NW_017276608.1:1-13335	654	True	1
trachymyrmex_zeteki_NW_017255942.1:1-13287	655	True	1
osmia_lignaria_NW_023009328.1:1-13133	656	True	1
bombus_vancouverensis_nearcticus_NW_022882180.1:1-12952	659	True	1
cephus_cinctus_NW_014332969.1:1-12923	660	True	1
harpegnathos_saltator_NW_020230253.1:81074-93940	661	True	1
cyphomyrmex_costatus_NW_017275314.1:1-12858	662	True	1
camponotus_floridanus_NW_020229465.1:1-12797	663	True	1
camponotus_floridanus_NW_020229605.1:1-12794	664	True	1
camponotus_floridanus_NW_020229588.1:40415-53105	665	True	1
trachymyrmex_cornetzi_NW_017300058.1:1-12580	666	True	1
harpegnathos_saltator_NW_020230621.1:1-12576	667	True	1
diachasma_alloeum_NW_021681046.1:165270-177730	668	True	1
ooceraea_biroi_NW_020825092.1:1-12461	669	True	1
harpegnathos_saltator_NW_020230200.1:224132-236568	670	True	1
bombus_vancouverensis_nearcticus_NW_022881867.1:409639-422058	671	True	1
diachasma_alloeum_NW_021680496.1:585162-597517	672	True	1
camponotus_floridanus_NW_020229679.1:17286-29567	673	True	1
harpegnathos_saltator_NW_020230611.1:65098-77231	674	True	1
camponotus_floridanus_NW_020229537.1:60193-72325	675	True	1
cephus_cinctus_NW_014333126.1:1-12084	676	True	1
myzus_persicae_NW_019100944.1:9246-21278	677	True	1
trachymyrmex_cornetzi_NW_017297207.1:9935-21951	678	True	1
