Sequence	Cluster	Representative	Copies
odontomachus_brunneus_NW_022639758.1:57016-67016	188	False	5
camponotus_floridanus_NW_020229343.1:0-8316	189	False	6
camponotus_floridanus_NW_020229454.1:97549-107549	189	True	6
camponotus_floridanus_NW_020229515.1:55630-65630	189	False	6
camponotus_floridanus_NW_020229568.1:7890-17890	189	False	6
camponotus_floridanus_NW_020229605.1:60681-69855	189	False	6
camponotus_floridanus_NW_020229645.1:252-10252	189	False	6
camponotus_floridanus_NW_020229461.1:99075-109075	190	True	2
camponotus_floridanus_NW_020229701.1:2098-12098	190	False	2
camponotus_floridanus_NW_020229461.1:46268-56268	191	True	2
camponotus_floridanus_NW_020229665.1:0-3663	191	False	2
camponotus_floridanus_NW_020229461.1:57174-67174	192	True	1
camponotus_floridanus_NW_020229461.1:62556-72556	193	True	1
camponotus_floridanus_NW_020229468.1:1434-11434	194	True	1
camponotus_floridanus_NW_020229468.1:12391-22391	195	True	2
solenopsis_invicta_NW_024105298.1:0-27	195	False	2
camponotus_floridanus_NW_020229474.1:5002-15002	196	True	1
camponotus_floridanus_NW_020229474.1:40817-50817	197	True	1
camponotus_floridanus_NW_020229474.1:51723-61723	198	True	1
camponotus_floridanus_NW_020229489.1:25080-35080	199	True	1
camponotus_floridanus_NW_020229489.1:35986-45986	200	True	1
camponotus_floridanus_NW_020229489.1:45106-55106	201	True	1
camponotus_floridanus_NW_020229489.1:56012-66012	202	True	1
camponotus_floridanus_NW_020229490.1:137964-147964	203	True	1
camponotus_floridanus_NW_020229490.1:148750-158750	204	True	1
camponotus_floridanus_NW_020229495.1:8770-18770	205	True	1
camponotus_floridanus_NW_020229495.1:19676-29676	206	True	1
camponotus_floridanus_NW_020229495.1:38501-48501	207	True	1
camponotus_floridanus_NW_020229499.1:6827-16827	208	True	1
camponotus_floridanus_NW_020229499.1:17739-27739	209	True	1
camponotus_floridanus_NW_020229499.1:9462-19462	210	True	1
camponotus_floridanus_NW_020229507.1:10798-20798	211	True	1
camponotus_floridanus_NW_020229507.1:21704-31704	212	True	1
camponotus_floridanus_NW_020229515.1:66536-76536	213	True	1
camponotus_floridanus_NW_020229517.1:10659-20659	214	True	1
camponotus_floridanus_NW_020229517.1:23469-33469	215	True	1
camponotus_floridanus_NW_020229517.1:34309-44309	216	True	1
camponotus_floridanus_NW_020229527.1:31769-41769	217	True	1
camponotus_floridanus_NW_020229527.1:42675-52675	218	True	1
camponotus_floridanus_NW_020229535.1:9411-19411	219	True	1
camponotus_floridanus_NW_020229537.1:19122-29122	220	True	1
camponotus_floridanus_NW_020229537.1:30028-40028	221	True	1
camponotus_floridanus_NW_020229537.1:4291-14291	222	True	1
camponotus_floridanus_NW_020229537.1:60192-70192	223	True	1
camponotus_floridanus_NW_020229542.1:10183-20183	224	True	1
camponotus_floridanus_NW_020229542.1:21110-31110	225	True	1
camponotus_floridanus_NW_020229546.1:19307-29307	226	True	1
camponotus_floridanus_NW_020229558.1:14215-24215	227	True	1
camponotus_floridanus_NW_020229558.1:25121-35121	228	True	1
camponotus_floridanus_NW_020229571.1:74375-84375	229	True	1
camponotus_floridanus_NW_020229581.1:1925575-1935575	230	True	1
camponotus_floridanus_NW_020229581.1:1936442-1946442	231	True	1
camponotus_floridanus_NW_020229588.1:1498-11498	232	True	1
camponotus_floridanus_NW_020229588.1:12404-22404	233	True	3
camponotus_floridanus_NW_020229615.1:33712-43712	233	False	3
camponotus_floridanus_NW_020229651.1:1712-11712	233	False	3
camponotus_floridanus_NW_020229588.1:40414-50414	234	True	1
camponotus_floridanus_NW_020229605.1:2794-12794	235	True	1
camponotus_floridanus_NW_020229605.1:12568-22568	236	True	1
camponotus_floridanus_NW_020229605.1:23474-33474	237	True	1
camponotus_floridanus_NW_020229605.1:49775-59775	238	True	1
camponotus_floridanus_NW_020229611.1:53829-63829	239	True	1
camponotus_floridanus_NW_020229615.1:22806-32806	240	True	1
camponotus_floridanus_NW_020229616.1:27965-37965	241	True	1
camponotus_floridanus_NW_020229617.1:5068-15068	242	True	1
camponotus_floridanus_NW_020229617.1:15962-25962	243	True	1
camponotus_floridanus_NW_020229618.1:12917-22917	244	True	1
camponotus_floridanus_NW_020229629.1:23646-33646	245	True	1
camponotus_floridanus_NW_020229634.1:17965-27965	246	True	1
camponotus_floridanus_NW_020229642.1:9832-19832	247	True	1
camponotus_floridanus_NW_020229642.1:20744-30744	248	True	1
camponotus_floridanus_NW_020229645.1:11158-21158	249	True	1
camponotus_floridanus_NW_020229650.1:16908-26908	250	True	1
camponotus_floridanus_NW_020229651.1:12618-22618	251	True	1
camponotus_floridanus_NW_020229651.1:6496-16496	252	True	1
camponotus_floridanus_NW_020229651.1:17402-27402	253	True	1
camponotus_floridanus_NW_020229663.1:4694-14694	254	True	1
camponotus_floridanus_NW_020229663.1:15555-25555	255	True	1
camponotus_floridanus_NW_020229676.1:6224-16224	256	True	1
camponotus_floridanus_NW_020229679.1:17285-27285	257	True	1
camponotus_floridanus_NW_020229691.1:3611-13611	258	True	1
camponotus_floridanus_NW_020229701.1:12959-22959	259	True	1
camponotus_floridanus_NW_020229716.1:3907-13907	260	True	1
camponotus_floridanus_NW_020229716.1:14813-24813	261	True	1
cephus_cinctus_NW_014332819.1:4740-14740	262	True	1
cephus_cinctus_NW_014332969.1:2923-12923	263	True	3
cephus_cinctus_NW_014333126.1:0-53	263	False	3
habropoda_laboriosa_NW_017102571.1:0-18	263	False	3
cephus_cinctus_NW_014333061.1:16960-26960	264	True	1
cephus_cinctus_NW_014333126.1:2084-12084	265	True	1
cephus_cinctus_NW_014333170.1:4351-14351	266	True	1
cephus_cinctus_NW_014334081.1:7374-17374	267	True	1
cephus_cinctus_NW_014334081.1:18274-28274	268	True	1
cinara_cedri_CABPRJ010000949.1:2594385-2604385	269	True	1
cinara_cedri_CABPRJ010000949.1:2604880-2614880	270	True	1
cinara_cedri_CABPRJ010000965.1:915815-925815	271	True	2
cinara_cedri_CABPRJ010001327.1:584-686	271	False	2
cinara_cedri_CABPRJ010000965.1:926385-936385	272	True	1
cinara_cedri_CABPRJ010001454.1:5167-15167	273	True	1
cinara_cedri_CABPRJ010001454.1:15686-25686	274	True	1
cinara_cedri_CABPRJ010001900.1:67195-77195	275	True	1
cinara_cedri_CABPRJ010001900.1:77657-87657	276	True	1
culex_pipiens_pallens_NW_024109004.1:555840-565840	277	True	7
culex_pipiens_pallens_NW_024109077.1:824923-834923	277	False	7
culex_pipiens_pallens_NW_024109200.1:0-666	277	False	7
culex_pipiens_pallens_NW_024109200.1:2385-12385	277	False	7
culex_pipiens_pallens_NW_024109334.1:363633-373633	277	False	7
culex_pipiens_pallens_NW_024110117.1:0-635	277	False	7
culex_pipiens_pallens_NW_024110117.1:2354-12354	277	False	7
culex_pipiens_pallens_NW_024109004.1:567559-577559	278	True	1
culex_pipiens_pallens_NW_024109043.1:277987-287987	279	True	1
culex_pipiens_pallens_NW_024109043.1:289706-299706	280	True	1
culex_pipiens_pallens_NW_024109046.1:1044777-1054777	281	True	1
culex_pipiens_pallens_NW_024109046.1:1056742-1066742	282	True	1
culex_pipiens_pallens_NW_024109060.1:1175101-1185101	283	True	1
culex_pipiens_pallens_NW_024109060.1:1187015-1197015	284	True	1
culex_pipiens_pallens_NW_024109077.1:813204-823204	285	True	1
culex_pipiens_pallens_NW_024109213.1:526596-536596	286	True	1
culex_pipiens_pallens_NW_024109213.1:538510-548510	287	True	1
culex_pipiens_pallens_NW_024109334.1:351914-361914	288	True	1
culex_pipiens_pallens_NW_024109674.1:5641-15641	289	True	1
culex_pipiens_pallens_NW_024109703.1:104228-114228	290	True	1
culex_pipiens_pallens_NW_024109703.1:116052-126052	291	True	1
culex_pipiens_pallens_NW_024109703.1:109074-119074	292	True	1
culex_pipiens_pallens_NW_024109703.1:120058-130058	293	True	1
culex_pipiens_pallens_NW_024109766.1:135892-145892	294	True	1
culex_pipiens_pallens_NW_024109766.1:147053-157053	295	True	1
cyphomyrmex_costatus_NW_017275046.1:45308-55308	296	True	1
cyphomyrmex_costatus_NW_017275046.1:57375-67375	297	True	1
cyphomyrmex_costatus_NW_017275161.1:35988-45988	298	True	2
cyphomyrmex_costatus_NW_017275161.1:36045-46045	298	False	2
cyphomyrmex_costatus_NW_017275161.1:48028-58028	299	True	2
cyphomyrmex_costatus_NW_017275161.1:47308-57308	299	False	2
cyphomyrmex_costatus_NW_017275173.1:8146-18146	300	True	1
cyphomyrmex_costatus_NW_017275173.1:19499-29499	301	True	1
cyphomyrmex_costatus_NW_017275314.1:2858-12858	302	True	1
cyphomyrmex_costatus_NW_017275315.1:1115608-1125608	303	True	1
cyphomyrmex_costatus_NW_017275315.1:1127318-1137318	304	True	1
cyphomyrmex_costatus_NW_017275547.1:6326-16326	305	True	1
cyphomyrmex_costatus_NW_017275547.1:18330-28330	306	True	1
cyphomyrmex_costatus_NW_017276402.1:59721-69721	307	True	1
cyphomyrmex_costatus_NW_017276402.1:71725-81725	308	True	1
cyphomyrmex_costatus_NW_017276801.1:4728-14728	309	True	1
cyphomyrmex_costatus_NW_017276947.1:10972-20972	310	True	1
cyphomyrmex_costatus_NW_017277232.1:96878-106878	311	True	1
cyphomyrmex_costatus_NW_017277578.1:24302-34302	312	True	1
cyphomyrmex_costatus_NW_017277578.1:36321-46321	313	True	1
cyphomyrmex_costatus_NW_017277687.1:22366-32366	314	True	1
cyphomyrmex_costatus_NW_017277687.1:34136-44136	315	True	1
cyphomyrmex_costatus_NW_017277720.1:79782-89782	316	True	1
cyphomyrmex_costatus_NW_017277720.1:90622-100622	317	True	1
cyphomyrmex_costatus_NW_017278716.1:13945-23945	318	True	2
cyphomyrmex_costatus_NW_017278716.1:14005-24005	318	False	2
cyphomyrmex_costatus_NW_017279084.1:95759-105759	319	True	1
cyphomyrmex_costatus_NW_017279084.1:107679-117679	320	True	1
cyphomyrmex_costatus_NW_017279244.1:502024-512024	321	True	1
cyphomyrmex_costatus_NW_017279244.1:513881-523881	322	True	1
cyphomyrmex_costatus_NW_017279343.1:2273-12273	323	True	1
cyphomyrmex_costatus_NW_017279637.1:9477-19477	324	True	2
cyphomyrmex_costatus_NW_017280575.1:11195-21195	324	False	2
cyphomyrmex_costatus_NW_017279637.1:21490-31490	325	True	1
cyphomyrmex_costatus_NW_017279671.1:8757-18757	326	True	1
cyphomyrmex_costatus_NW_017279671.1:19798-29798	327	True	1
cyphomyrmex_costatus_NW_017279900.1:2275-12275	328	True	1
cyphomyrmex_costatus_NW_017279900.1:14261-24261	329	True	1
cyphomyrmex_costatus_NW_017280214.1:140653-150653	330	True	1
cyphomyrmex_costatus_NW_017280214.1:151463-161463	331	True	1
cyphomyrmex_costatus_NW_017280575.1:23208-33208	332	True	1
cyphomyrmex_costatus_NW_017280585.1:2667-12667	333	True	1
cyphomyrmex_costatus_NW_017280585.1:14323-24323	334	True	1
diachasma_alloeum_NW_021680380.1:312720-322720	335	True	2
diachasma_alloeum_NW_021681046.1:176847-177730	335	False	2
diachasma_alloeum_NW_021680380.1:324298-334298	336	True	1
diachasma_alloeum_NW_021680380.1:322283-332283	337	True	1
diachasma_alloeum_NW_021680380.1:333861-343861	338	True	1
diachasma_alloeum_NW_021680383.1:305849-315849	339	True	1
diachasma_alloeum_NW_021680383.1:317427-327427	340	True	1
diachasma_alloeum_NW_021680394.1:389646-399646	341	True	1
diachasma_alloeum_NW_021680423.1:83559-93559	342	True	2
diachasma_alloeum_NW_021680496.1:596739-597517	342	False	2
diachasma_alloeum_NW_021680423.1:95137-105137	343	True	1
diachasma_alloeum_NW_021680444.1:1384-11384	344	True	1
diachasma_alloeum_NW_021680444.1:258577-268577	345	True	1
diachasma_alloeum_NW_021680444.1:269972-279972	346	True	1
diachasma_alloeum_NW_021680450.1:44780-54780	347	True	2
diachasma_alloeum_NW_021683279.1:9567-9712	347	False	2
diachasma_alloeum_NW_021680456.1:182767-192767	348	True	1
diachasma_alloeum_NW_021680456.1:194339-204339	349	True	1
diachasma_alloeum_NW_021680456.1:643117-653117	350	True	1
diachasma_alloeum_NW_021680456.1:654692-664692	351	True	1
diachasma_alloeum_NW_021680458.1:137868-147868	352	True	1
diachasma_alloeum_NW_021680458.1:149344-159344	353	True	1
diachasma_alloeum_NW_021680458.1:244518-254518	354	True	1
diachasma_alloeum_NW_021680458.1:255904-265904	355	True	1
diachasma_alloeum_NW_021680470.1:10251-20251	356	True	1
diachasma_alloeum_NW_021680489.1:404307-414307	357	True	1
diachasma_alloeum_NW_021680489.1:415594-425594	358	True	1
diachasma_alloeum_NW_021680496.1:585161-595161	359	True	1
diachasma_alloeum_NW_021680578.1:94018-104018	360	True	1
diachasma_alloeum_NW_021680578.1:105440-115440	361	True	1
diachasma_alloeum_NW_021680643.1:102433-112433	362	True	1
diachasma_alloeum_NW_021680643.1:114008-124008	363	True	1
diachasma_alloeum_NW_021680654.1:87944-97944	364	True	1
diachasma_alloeum_NW_021680654.1:99519-109519	365	True	1
diachasma_alloeum_NW_021680662.1:193108-203108	366	True	1
diachasma_alloeum_NW_021680662.1:204686-214686	367	True	1
diachasma_alloeum_NW_021680662.1:34349-44349	368	True	3
diachasma_alloeum_NW_021683279.1:0-8040	368	False	3
diachasma_alloeum_NW_021683358.1:21597-22767	368	False	3
diachasma_alloeum_NW_021680662.1:45918-55918	369	True	1
diachasma_alloeum_NW_021680700.1:29015-39015	370	True	2
diachasma_alloeum_NW_021682799.1:0-1662	370	False	2
diachasma_alloeum_NW_021680700.1:40596-50596	371	True	1
diachasma_alloeum_NW_021680731.1:81481-91481	372	True	1
diachasma_alloeum_NW_021680731.1:93059-103059	373	True	1
diachasma_alloeum_NW_021680762.1:81449-91449	374	True	1
diachasma_alloeum_NW_021680762.1:93027-103027	375	True	1
diachasma_alloeum_NW_021680791.1:186184-196184	376	True	1
diachasma_alloeum_NW_021680791.1:197762-207762	377	True	1
diachasma_alloeum_NW_021680801.1:102449-112449	378	True	1
diachasma_alloeum_NW_021680801.1:113784-123784	379	True	1
diachasma_alloeum_NW_021680810.1:112794-122794	380	True	1
diachasma_alloeum_NW_021680810.1:124129-134129	381	True	1
diachasma_alloeum_NW_021680886.1:56030-66030	382	True	1
diachasma_alloeum_NW_021680886.1:67500-77500	383	True	1
diachasma_alloeum_NW_021680939.1:11180-21180	384	True	1
diachasma_alloeum_NW_021680988.1:72165-82165	385	True	1
diachasma_alloeum_NW_021680988.1:83743-93743	386	True	1
diachasma_alloeum_NW_021681033.1:71536-81536	387	True	1
diachasma_alloeum_NW_021681033.1:82979-92979	388	True	1
diachasma_alloeum_NW_021681046.1:165269-175269	389	True	1
diachasma_alloeum_NW_021681065.1:105292-115292	390	True	1
diachasma_alloeum_NW_021681065.1:116870-126870	391	True	1
diachasma_alloeum_NW_021681066.1:9758-19758	392	True	1
diachasma_alloeum_NW_021681066.1:21339-31339	393	True	1
diachasma_alloeum_NW_021681230.1:25562-35562	394	True	1
diachasma_alloeum_NW_021681230.1:37131-47131	395	True	1
diachasma_alloeum_NW_021681243.1:1455-11455	396	True	1
diachasma_alloeum_NW_021681288.1:9323-19323	397	True	1
diachasma_alloeum_NW_021681610.1:16281-26281	398	True	1
diachasma_alloeum_NW_021682277.1:2573-12573	399	True	1
diachasma_alloeum_NW_021683358.1:10028-20028	400	True	1
diachasma_alloeum_NW_021683649.1:240505-250505	401	True	1
diachasma_alloeum_NW_021683649.1:252077-262077	402	True	1
eufriesea_mexicana_NW_016907970.1:271391-281391	403	True	1
eufriesea_mexicana_NW_016907970.1:282669-292669	404	True	1
eufriesea_mexicana_NW_016908258.1:98345-108345	405	True	1
eufriesea_mexicana_NW_016908258.1:109551-119551	406	True	1
eufriesea_mexicana_NW_016909960.1:387550-397550	407	True	1
eufriesea_mexicana_NW_016909960.1:398741-408741	408	True	1
eufriesea_mexicana_NW_016914852.1:8187-18187	409	True	1
eufriesea_mexicana_NW_016914852.1:19459-29459	410	True	1
eufriesea_mexicana_NW_016922283.1:1589512-1599512	411	True	1
eufriesea_mexicana_NW_016922283.1:1600781-1610781	412	True	1
habropoda_laboriosa_NW_017100133.1:26348-36348	413	True	2
habropoda_laboriosa_NW_017100133.1:27086-37086	413	False	2
habropoda_laboriosa_NW_017100133.1:37869-47869	414	True	3
habropoda_laboriosa_NW_017100133.1:38019-48019	414	False	3
habropoda_laboriosa_NW_017102571.1:2016-3214	414	False	3
habropoda_laboriosa_NW_017100133.1:34842-44842	415	True	1
habropoda_laboriosa_NW_017100133.1:45991-55991	416	True	1
habropoda_laboriosa_NW_017100158.1:335787-345787	417	True	1
habropoda_laboriosa_NW_017100159.1:434173-444173	418	True	1
habropoda_laboriosa_NW_017100159.1:445103-455103	419	True	1
habropoda_laboriosa_NW_017100283.1:25129-35129	420	True	1
habropoda_laboriosa_NW_017100283.1:36059-46059	421	True	2
habropoda_laboriosa_NW_017100814.1:114048-116698	421	False	2
habropoda_laboriosa_NW_017100326.1:56276-66276	422	True	1
habropoda_laboriosa_NW_017100326.1:68316-78316	423	True	1
habropoda_laboriosa_NW_017100542.1:117723-127723	424	True	1
habropoda_laboriosa_NW_017100542.1:129301-139301	425	True	1
habropoda_laboriosa_NW_017100814.1:103118-113118	426	True	1
habropoda_laboriosa_NW_017101288.1:1406-11406	427	True	1
habropoda_laboriosa_NW_017101288.1:5216-15216	428	True	1
habropoda_laboriosa_NW_017101665.1:15187-25187	429	True	1
harpegnathos_saltator_NW_020229876.1:4226-14226	430	True	1
harpegnathos_saltator_NW_020229876.1:0-2711	431	False	2
harpegnathos_saltator_NW_020229876.1:32813-42813	431	True	2
harpegnathos_saltator_NW_020229876.1:44541-54541	432	True	1
harpegnathos_saltator_NW_020229899.1:222600-232600	433	True	5
harpegnathos_saltator_NW_020230004.1:242133-243816	433	False	5
harpegnathos_saltator_NW_020230200.1:235724-236568	433	False	5
harpegnathos_saltator_NW_020230579.1:52106-53639	433	False	5
harpegnathos_saltator_NW_020230611.1:76747-77231	433	False	5
harpegnathos_saltator_NW_020229899.1:234148-244148	434	True	1
harpegnathos_saltator_NW_020229917.1:686739-696739	435	True	3
harpegnathos_saltator_NW_020230463.1:14445-17647	435	False	3
harpegnathos_saltator_NW_020230484.1:27864-30417	435	False	3
harpegnathos_saltator_NW_020229917.1:698425-708425	436	True	7
harpegnathos_saltator_NW_020230125.1:0-3721	436	False	7
harpegnathos_saltator_NW_020230484.1:26724-30417	436	False	7
harpegnathos_saltator_NW_020230579.1:0-2989	436	False	7
harpegnathos_saltator_NW_020230579.1:0-3067	436	False	7
harpegnathos_saltator_NW_020230603.1:0-1541	436	False	7
harpegnathos_saltator_NW_020230623.1:40807-44079	436	False	7
harpegnathos_saltator_NW_020229920.1:40436-50436	437	True	1
harpegnathos_saltator_NW_020229920.1:52161-62161	438	True	1
harpegnathos_saltator_NW_020229932.1:16409-26409	439	True	4
harpegnathos_saltator_NW_020229932.1:17294-27294	439	False	4
harpegnathos_saltator_NW_020230560.1:675710-678664	439	False	4
harpegnathos_saltator_NW_020230577.1:0-1553	439	False	4
harpegnathos_saltator_NW_020229932.1:27708-37708	440	True	15
harpegnathos_saltator_NW_020229932.1:28029-38029	440	False	15
harpegnathos_saltator_NW_020229972.1:0-1697	440	False	15
harpegnathos_saltator_NW_020229972.1:0-2018	440	False	15
harpegnathos_saltator_NW_020230032.1:124979-128733	440	False	15
harpegnathos_saltator_NW_020230032.1:125300-128733	440	False	15
harpegnathos_saltator_NW_020230212.1:147994-151580	440	False	15
harpegnathos_saltator_NW_020230229.1:181529-186793	440	False	15
harpegnathos_saltator_NW_020230369.1:0-6891	440	False	15
harpegnathos_saltator_NW_020230500.1:38543-42440	440	False	15
harpegnathos_saltator_NW_020230607.1:119681-122456	440	False	15
harpegnathos_saltator_NW_020230607.1:120002-122456	440	False	15
harpegnathos_saltator_NW_020230643.1:0-3047	440	False	15
harpegnathos_saltator_NW_020230700.1:1585715-1590046	440	False	15
harpegnathos_saltator_NW_020230700.1:1586036-1590046	440	False	15
harpegnathos_saltator_NW_020229932.1:9446-19446	441	True	3
harpegnathos_saltator_NW_020229960.1:0-2596	441	False	3
harpegnathos_saltator_NW_020230076.1:0-1442	441	False	3
harpegnathos_saltator_NW_020229937.1:6078-16078	442	True	1
harpegnathos_saltator_NW_020229937.1:16693-26693	443	True	3
harpegnathos_saltator_NW_020229937.1:18247-28247	443	False	3
harpegnathos_saltator_NW_020229937.1:28862-38862	443	False	3
harpegnathos_saltator_NW_020229946.1:1138073-1148073	444	True	1
harpegnathos_saltator_NW_020229946.1:1149537-1159537	445	True	3
harpegnathos_saltator_NW_020229960.1:4057-14057	445	False	3
harpegnathos_saltator_NW_020230076.1:2903-12903	445	False	3
harpegnathos_saltator_NW_020229948.1:665804-675804	446	True	2
harpegnathos_saltator_NW_020230621.1:0-1853	446	False	2
harpegnathos_saltator_NW_020229948.1:676527-686527	447	True	1
harpegnathos_saltator_NW_020229972.1:2426-12426	448	True	9
harpegnathos_saltator_NW_020229972.1:3446-13446	448	False	9
harpegnathos_saltator_NW_020229995.1:145604-153584	448	False	9
harpegnathos_saltator_NW_020229995.1:146657-153584	448	False	9
harpegnathos_saltator_NW_020230076.1:0-2495	448	False	9
harpegnathos_saltator_NW_020230144.1:0-1427	448	False	9
harpegnathos_saltator_NW_020230369.1:8352-15863	448	False	9
harpegnathos_saltator_NW_020230418.1:0-2780	448	False	9
harpegnathos_saltator_NW_020230560.1:674657-678664	448	False	9
harpegnathos_saltator_NW_020229991.1:196513-206513	449	True	1
harpegnathos_saltator_NW_020229991.1:207824-217824	450	True	1
harpegnathos_saltator_NW_020229995.1:134875-144875	451	True	5
harpegnathos_saltator_NW_020229995.1:135196-145196	451	False	5
harpegnathos_saltator_NW_020230163.1:306820-313191	451	False	5
harpegnathos_saltator_NW_020230163.1:307141-313191	451	False	5
harpegnathos_saltator_NW_020230224.1:11469-18143	451	False	5
harpegnathos_saltator_NW_020230004.1:221724-231724	452	True	1
harpegnathos_saltator_NW_020230004.1:232453-242453	453	True	3
harpegnathos_saltator_NW_020230004.1:231644-241644	453	False	3
harpegnathos_saltator_NW_020230119.1:0-3859	453	False	3
harpegnathos_saltator_NW_020230016.1:128342-138342	454	True	1
harpegnathos_saltator_NW_020230016.1:139071-149071	455	True	1
harpegnathos_saltator_NW_020230032.1:113518-123518	456	True	2
harpegnathos_saltator_NW_020230032.1:114571-124571	456	False	2
harpegnathos_saltator_NW_020230045.1:577-10577	457	True	9
harpegnathos_saltator_NW_020230075.1:100191-105200	457	False	9
harpegnathos_saltator_NW_020230166.1:267092-277092	457	False	9
harpegnathos_saltator_NW_020230318.1:0-4769	457	False	9
harpegnathos_saltator_NW_020230338.1:0-4915	457	False	9
harpegnathos_saltator_NW_020230463.1:2867-12867	457	False	9
harpegnathos_saltator_NW_020230484.1:15974-25974	457	False	9
harpegnathos_saltator_NW_020230484.1:16178-26178	457	False	9
harpegnathos_saltator_NW_020230519.1:150870-160870	457	False	9
harpegnathos_saltator_NW_020230045.1:12269-22269	458	True	1
harpegnathos_saltator_NW_020230046.1:37968-47968	459	True	1
harpegnathos_saltator_NW_020230046.1:49696-59696	460	True	1
harpegnathos_saltator_NW_020230053.1:19405-29405	461	True	1
harpegnathos_saltator_NW_020230053.1:30743-40743	462	True	4
harpegnathos_saltator_NW_020230104.1:5484-14346	462	False	4
harpegnathos_saltator_NW_020230159.1:19374-29374	462	False	4
harpegnathos_saltator_NW_020230551.1:125994-135994	462	False	4
harpegnathos_saltator_NW_020230058.1:277474-287474	463	True	1
harpegnathos_saltator_NW_020230058.1:288935-298935	464	True	1
harpegnathos_saltator_NW_020230066.1:1220-11220	465	True	6
harpegnathos_saltator_NW_020230140.1:66715-76715	465	False	6
harpegnathos_saltator_NW_020230150.1:2922-12922	465	False	6
harpegnathos_saltator_NW_020230316.1:858464-868464	465	False	6
harpegnathos_saltator_NW_020230394.1:36179-45620	465	False	6
harpegnathos_saltator_NW_020230461.1:0-8868	465	False	6
harpegnathos_saltator_NW_020230066.1:73053-83053	466	True	1
harpegnathos_saltator_NW_020230068.1:196413-206413	467	True	2
harpegnathos_saltator_NW_020230291.1:0-1476	467	False	2
harpegnathos_saltator_NW_020230068.1:207097-217097	468	True	1
harpegnathos_saltator_NW_020230075.1:6143-16143	469	True	1
harpegnathos_saltator_NW_020230075.1:17835-27835	470	True	1
harpegnathos_saltator_NW_020230075.1:88499-98499	471	True	1
harpegnathos_saltator_NW_020229932.1:0-7979	472	False	9
harpegnathos_saltator_NW_020230076.1:3224-13224	472	True	9
harpegnathos_saltator_NW_020230144.1:2156-12156	472	False	9
harpegnathos_saltator_NW_020230176.1:14277-24277	472	False	9
harpegnathos_saltator_NW_020230176.1:13962-23962	472	False	9
harpegnathos_saltator_NW_020230411.1:38367-48367	472	False	9
harpegnathos_saltator_NW_020230560.1:663928-673928	472	False	9
harpegnathos_saltator_NW_020230560.1:664249-674249	472	False	9
harpegnathos_saltator_NW_020230577.1:3014-13014	472	False	9
harpegnathos_saltator_NW_020230098.1:75561-85561	473	True	1
harpegnathos_saltator_NW_020230098.1:86947-96947	474	True	2
harpegnathos_saltator_NW_020230571.1:0-1643	474	False	2
harpegnathos_saltator_NW_020230119.1:5320-15320	475	True	1
harpegnathos_saltator_NW_020230121.1:7935-17935	476	True	1
harpegnathos_saltator_NW_020230125.1:5299-15299	477	True	1
harpegnathos_saltator_NW_020230140.1:78173-88173	478	True	2
harpegnathos_saltator_NW_020230150.1:0-2196	478	False	2
harpegnathos_saltator_NW_020230104.1:0-4146	479	False	3
harpegnathos_saltator_NW_020230159.1:30058-40058	479	True	3
harpegnathos_saltator_NW_020230571.1:0-2375	479	False	3
harpegnathos_saltator_NW_020230163.1:295359-305359	480	True	2
harpegnathos_saltator_NW_020230163.1:296412-306412	480	False	2
harpegnathos_saltator_NW_020230163.1:76063-86063	481	True	1
harpegnathos_saltator_NW_020230163.1:86792-96792	482	True	1
harpegnathos_saltator_NW_020230166.1:255574-265574	483	True	1
harpegnathos_saltator_NW_020230176.1:2816-12816	484	True	2
harpegnathos_saltator_NW_020230176.1:3017-13017	484	False	2
harpegnathos_saltator_NW_020230194.1:208096-218096	485	True	1
harpegnathos_saltator_NW_020230194.1:218822-228822	486	True	1
harpegnathos_saltator_NW_020230195.1:63437-73437	487	True	2
harpegnathos_saltator_NW_020230399.1:0-3148	487	False	2
harpegnathos_saltator_NW_020230195.1:74163-84163	488	True	2
harpegnathos_saltator_NW_020230399.1:3877-13877	488	False	2
harpegnathos_saltator_NW_020230200.1:224131-234131	489	True	1
harpegnathos_saltator_NW_020230206.1:201875-211875	490	True	2
harpegnathos_saltator_NW_020230519.1:170989-180989	490	False	2
harpegnathos_saltator_NW_020230212.1:137265-147265	491	True	1
harpegnathos_saltator_NW_020230224.1:8-10008	492	True	1
harpegnathos_saltator_NW_020230229.1:170047-180047	493	True	1
harpegnathos_saltator_NW_020230234.1:6464-16464	494	True	1
harpegnathos_saltator_NW_020230243.1:163996-173996	495	True	1
harpegnathos_saltator_NW_020230243.1:175334-185334	496	True	1
harpegnathos_saltator_NW_020230253.1:81073-91073	497	True	1
harpegnathos_saltator_NW_020230291.1:2133-12133	498	True	1
harpegnathos_saltator_NW_020230292.1:34281-44281	499	True	2
harpegnathos_saltator_NW_020230292.1:35499-45499	499	False	2
harpegnathos_saltator_NW_020230253.1:91982-93940	500	False	2
harpegnathos_saltator_NW_020230314.1:1223-11223	500	True	2
harpegnathos_saltator_NW_020230314.1:12915-22915	501	True	1
harpegnathos_saltator_NW_020230314.1:5926-15926	502	True	1
harpegnathos_saltator_NW_020230316.1:119982-129982	503	True	2
harpegnathos_saltator_NW_020230316.1:120303-130303	503	False	2
harpegnathos_saltator_NW_020230316.1:130711-140711	504	True	2
